"NID","temp","humidity","battery_level","UT","Longitude","Latitude","State"
4129,92.1,48.2,0.78,"2016-03-20 00:00:00",-81.49266,27.70068,"Hurlburt"
3915,69.5,93.4,0.76,"2016-05-12 12:00:00",-97.46726,32.74475,"Fort Bliss"
3556,81.4,100.7,0.81,"2015-12-30 12:00:00",-81.48993,27.69282,"Hurlburt"
3975,79.7,57.5,0.91,"2015-03-16 06:00:00",-97.40872,32.78419,"Fort Bliss"
4407,61.5,46.6,0.91,"2015-04-01 12:00:00",-81.47339,27.66155,"Hurlburt"
3810,84.8,49.2,0.86,"2015-07-25 12:00:00",-115.49047,36.42567,"Hawthorne"
4375,107.7,63.3,0.91,"2015-02-02 06:00:00",-99.99663,41.45154,"Camp Ashland"
4002,76.5,83.1,0.81,"2015-12-20 18:00:00",-99.99636,41.49527,"Camp Ashland"
3728,65.8,76.8,0.87,"2015-07-16 06:00:00",-74.95018,45.22991,"Fort drum"
3631,80.1,81.6,0.78,"2016-03-18 18:00:00",-97.46347,32.73806,"Fort Bliss"
3824,94.1,103.7,0.85,"2015-04-23 00:00:00",-115.48108,36.36495,"Hawthorne"
3631,86.4,79.9,0.77,"2016-04-21 18:00:00",-97.46347,32.73806,"Fort Bliss"
4499,70,49.8,0.88,"2015-06-03 12:00:00",-81.50685,27.67311,"Hurlburt"
3865,105.4,101.7,0.82,"2015-12-04 12:00:00",-100.03183,41.50625,"Camp Ashland"
3800,109.5,63.7,0.89,"2015-06-03 00:00:00",-81.46387,27.65836,"Hurlburt"
4407,109.3,76.4,0.93,"2015-01-18 00:00:00",-81.47339,27.66155,"Hurlburt"
3915,58.6,103,0.88,"2015-06-02 00:00:00",-97.46726,32.74475,"Fort Bliss"
4438,92.4,77.4,0.92,"2015-02-22 06:00:00",-74.95445,45.27624,"Fort drum"
4229,109.3,67.8,0.89,"2015-05-15 00:00:00",-75.04921,45.28741,"Fort drum"
4236,72.1,69.2,0.58,"2016-02-20 18:00:00",-97.49781,32.8115,"Fort Bliss"
4229,107.2,81.4,0.85,"2015-09-03 12:00:00",-75.04921,45.28741,"Fort drum"
4197,71.5,52.2,0.86,"2015-07-31 00:00:00",-97.4297,32.79111,"Fort Bliss"
4302,93.8,94.2,0.74,"2016-06-17 06:00:00",-115.49126,36.4039,"Hawthorne"
4472,106.4,70,0.9,"2015-04-13 12:00:00",-97.423,32.77893,"Fort Bliss"
4002,98,62.8,0.77,"2016-04-01 06:00:00",-99.99636,41.49527,"Camp Ashland"
4310,79.9,98.6,0.79,"2016-01-29 12:00:00",-99.97013,41.50806,"Camp Ashland"
4065,84.1,52.9,0.74,"2016-07-06 18:00:00",-81.54641,27.7201,"Hurlburt"
3565,87.6,99.1,0.72,"2015-07-14 18:00:00",-99.98972,41.49483,"Camp Ashland"
4367,72.5,69.9,0.68,"2015-10-31 06:00:00",-74.986,45.26082,"Fort drum"
3535,60.1,60.8,0.81,"2015-12-20 12:00:00",-97.49487,32.74335,"Fort Bliss"
4443,94.3,63.1,0.86,"2015-08-13 18:00:00",-97.4717,32.78845,"Fort Bliss"
4472,79.6,96.4,0.81,"2016-01-03 12:00:00",-97.423,32.77893,"Fort Bliss"
3513,98.2,61.4,0.92,"2015-02-11 12:00:00",-74.98968,45.20481,"Fort drum"
3991,85.7,67.7,0.93,"2015-02-07 12:00:00",-75.00906,45.21474,"Fort drum"
3679,101,45.2,0.87,"2015-06-28 12:00:00",-115.5269,36.43018,"Hawthorne"
3958,99.7,83.4,0.91,"2015-04-06 00:00:00",-81.46669,27.74579,"Hurlburt"
4277,62,65.4,0.88,"2015-06-23 06:00:00",-115.45626,36.39939,"Hawthorne"
4302,84.1,52.9,0.81,"2015-12-21 12:00:00",-115.49126,36.4039,"Hawthorne"
3865,87,69.7,0.83,"2015-11-06 00:00:00",-100.03183,41.50625,"Camp Ashland"
3670,68.6,47.8,0.74,"2016-06-19 06:00:00",-115.47914,36.39666,"Hawthorne"
3835,57.8,90.6,0.89,"2015-05-17 12:00:00",-81.54351,27.73274,"Hurlburt"
3814,59.6,78.6,0.75,"2016-06-02 00:00:00",-100.02974,41.52101,"Camp Ashland"
4446,57.6,102.3,0.86,"2015-08-11 12:00:00",-81.48899,27.66718,"Hurlburt"
3810,63,47.5,0.87,"2015-07-04 12:00:00",-115.49047,36.42567,"Hawthorne"
4354,98.8,91.8,0.49,"2016-02-04 06:00:00",-97.45821,32.80996,"Fort Bliss"
3556,83.4,66.3,0.82,"2015-11-24 18:00:00",-81.48993,27.69282,"Hurlburt"
4117,102.2,63.3,0.87,"2015-07-19 12:00:00",-115.452,36.44293,"Hawthorne"
4104,109.5,61.7,0.83,"2015-10-30 00:00:00",-97.43316,32.77631,"Fort Bliss"
3688,106.7,64.6,0.89,"2015-05-19 18:00:00",-97.44618,32.7234,"Fort Bliss"
3806,83.8,87.3,0.74,"2016-07-01 12:00:00",-115.51603,36.43371,"Hawthorne"
3830,88.3,53.9,0.78,"2016-03-18 06:00:00",-74.96081,45.25824,"Fort drum"
4310,109.6,71.2,0.92,"2015-02-09 06:00:00",-99.97013,41.50806,"Camp Ashland"
3969,78.8,88.2,0.93,"2015-01-24 06:00:00",-100.04489,41.47893,"Camp Ashland"
4229,80.7,93.1,0.88,"2015-06-24 00:00:00",-75.04921,45.28741,"Fort drum"
3833,60.6,75.2,0.92,"2015-02-15 18:00:00",-81.46923,27.7058,"Hurlburt"
4302,73.2,72.6,0.92,"2015-02-22 12:00:00",-115.49126,36.4039,"Hawthorne"
3933,59.7,77.8,0.79,"2015-07-04 18:00:00",-74.95027,45.26996,"Fort drum"
3991,100.3,92.4,0.82,"2015-11-16 06:00:00",-75.00906,45.21474,"Fort drum"
3633,108.8,63.6,0.91,"2015-04-02 00:00:00",-97.46019,32.72721,"Fort Bliss"
4279,76.7,51.5,0.77,"2016-04-01 06:00:00",-81.53111,27.69132,"Hurlburt"
3907,73.8,47.2,0.91,"2015-03-30 06:00:00",-81.47758,27.67185,"Hurlburt"
4040,87.9,103.6,0.8,"2016-01-09 12:00:00",-115.52342,36.43653,"Hawthorne"
4277,93.7,52.5,0.88,"2015-06-07 12:00:00",-115.45626,36.39939,"Hawthorne"
4488,102.8,104.8,0.76,"2016-05-03 18:00:00",-81.51338,27.71698,"Hurlburt"
3736,85,97.2,0.83,"2015-10-21 06:00:00",-75.03974,45.2421,"Fort drum"
3810,63.3,106.9,0.89,"2015-05-04 18:00:00",-115.49047,36.42567,"Hawthorne"
4401,65.6,67.8,0.79,"2016-02-22 18:00:00",-74.98549,45.21944,"Fort drum"
3777,106.5,78,0.79,"2016-02-04 06:00:00",-75.03751,45.26606,"Fort drum"
4407,84.4,87,0.78,"2016-03-07 18:00:00",-81.47339,27.66155,"Hurlburt"
4268,83.3,47.8,0.74,"2016-06-23 06:00:00",-81.53514,27.70049,"Hurlburt"
3631,105.7,50.7,0.9,"2015-04-28 00:00:00",-97.46347,32.73806,"Fort Bliss"
4129,58.2,88.9,0.75,"2016-06-02 12:00:00",-81.49266,27.70068,"Hurlburt"
3918,56.4,106.6,0.79,"2016-02-05 12:00:00",-81.50456,27.65612,"Hurlburt"
4292,65.1,89.6,0.8,"2016-01-16 00:00:00",-74.96775,45.21805,"Fort drum"
4499,67,65.2,0.86,"2015-08-05 18:00:00",-81.50685,27.67311,"Hurlburt"
4292,91.6,103.9,0.73,"2016-08-02 18:00:00",-74.96775,45.21805,"Fort drum"
4186,57,95.2,0.74,"2016-07-14 00:00:00",-81.52691,27.74779,"Hurlburt"
3806,80.8,99.3,0.84,"2015-10-05 00:00:00",-115.51603,36.43371,"Hawthorne"
4438,105.7,60.7,0.73,"2016-07-19 00:00:00",-74.95445,45.27624,"Fort drum"
4065,98,55.4,0.86,"2015-08-14 18:00:00",-81.54641,27.7201,"Hurlburt"
4499,61.6,45.5,0.87,"2015-07-17 00:00:00",-81.50685,27.67311,"Hurlburt"
3916,101.6,100.2,0.79,"2016-02-13 06:00:00",-99.97327,41.53418,"Camp Ashland"
3907,95.7,52.9,0.81,"2015-12-18 06:00:00",-81.47758,27.67185,"Hurlburt"
4292,88.4,90.4,0.89,"2015-05-19 00:00:00",-74.96775,45.21805,"Fort drum"
3909,59.2,62.6,0.91,"2015-04-11 00:00:00",-100.04842,41.54721,"Camp Ashland"
4065,66.6,68.4,0.81,"2015-12-29 00:00:00",-81.54641,27.7201,"Hurlburt"
4186,68,92,0.85,"2015-08-29 00:00:00",-81.52691,27.74779,"Hurlburt"
3990,67.4,80.4,0.91,"2015-03-30 06:00:00",-97.49387,32.72571,"Fort Bliss"
4268,60.5,59.5,0.9,"2015-04-25 00:00:00",-81.53514,27.70049,"Hurlburt"
3528,78.6,65.1,0.89,"2015-05-23 12:00:00",-97.47912,32.79395,"Fort Bliss"
4222,105.7,109.1,0.89,"2015-06-01 06:00:00",-115.49695,36.37476,"Hawthorne"
3777,97.4,49.9,0.91,"2015-03-27 12:00:00",-75.03751,45.26606,"Fort drum"
3556,73.8,80.6,0.81,"2015-12-24 00:00:00",-81.48993,27.69282,"Hurlburt"
4197,71.9,104.4,0.88,"2015-06-04 18:00:00",-97.4297,32.79111,"Fort Bliss"
3908,94.6,88.8,0.86,"2015-08-14 06:00:00",-81.52576,27.71139,"Hurlburt"
3835,95.2,81.7,0.74,"2016-07-11 00:00:00",-81.54351,27.73274,"Hurlburt"
4247,58.7,59.5,0.94,"2015-01-11 06:00:00",-100.00995,41.49106,"Camp Ashland"
3800,55.6,106.9,0.83,"2015-11-07 12:00:00",-81.46387,27.65836,"Hurlburt"
4229,66.1,107.7,0.89,"2015-05-03 00:00:00",-75.04921,45.28741,"Fort drum"
3810,88.2,54.6,0.86,"2015-08-02 12:00:00",-115.49047,36.42567,"Hawthorne"
3859,62.6,54.8,0.81,"2015-12-31 00:00:00",-97.47589,32.79332,"Fort Bliss"
3561,92.1,57.9,0.49,"2016-02-03 18:00:00",-100.0272,41.497,"Camp Ashland"
3763,99.9,75.2,0.92,"2015-02-23 06:00:00",-99.96093,41.45484,"Camp Ashland"
4135,55.3,47.3,0.87,"2015-03-19 12:00:00",-74.9905,45.25962,"Fort drum"
3528,92,48.4,0.86,"2015-08-02 18:00:00",-97.47912,32.79395,"Fort Bliss"
4104,72.7,85.1,0.85,"2015-08-20 12:00:00",-97.43316,32.77631,"Fort Bliss"
4197,92.2,109.7,0.83,"2015-11-05 06:00:00",-97.4297,32.79111,"Fort Bliss"
4443,57.6,49.4,0.89,"2015-05-11 12:00:00",-97.4717,32.78845,"Fort Bliss"
3660,57.5,82.4,0.91,"2015-01-30 06:00:00",-97.47429,32.76037,"Fort Bliss"
4472,65.3,103.9,0.87,"2015-06-23 18:00:00",-97.423,32.77893,"Fort Bliss"
3764,74.1,77.3,0.75,"2016-05-25 12:00:00",-115.47118,36.36853,"Hawthorne"
3604,92.2,70.8,0.82,"2015-11-23 18:00:00",-100.01375,41.46745,"Camp Ashland"
3963,81,90.5,0.76,"2016-05-04 00:00:00",-97.46018,32.78075,"Fort Bliss"
4469,98.9,49.1,0.46,"2016-03-14 12:00:00",-115.48422,36.36955,"Hawthorne"
4232,84.7,73,0.82,"2015-12-04 00:00:00",-100.01624,41.46461,"Camp Ashland"
3969,70.6,96,0.86,"2015-08-05 18:00:00",-100.04489,41.47893,"Camp Ashland"
3670,65.4,97.2,0.75,"2016-05-31 06:00:00",-115.47914,36.39666,"Hawthorne"
3715,83.6,71.1,0.8,"2016-02-10 00:00:00",-74.9937,45.22259,"Fort drum"
4499,97.2,103.3,0.85,"2015-08-29 00:00:00",-81.50685,27.67311,"Hurlburt"
4401,60.6,61.9,0.77,"2016-03-27 12:00:00",-74.98549,45.21944,"Fort drum"
4472,84.9,48,0.79,"2016-02-17 18:00:00",-97.423,32.77893,"Fort Bliss"
3565,62.8,101.6,0.35,"2016-06-11 06:00:00",-99.98972,41.49483,"Camp Ashland"
3709,103.6,103.3,0.87,"2015-07-02 18:00:00",-97.43551,32.76468,"Fort Bliss"
3763,102,68.6,0.75,"2016-06-14 06:00:00",-99.96093,41.45484,"Camp Ashland"
3998,72,105.2,0.84,"2015-04-25 06:00:00",-74.99192,45.23865,"Fort drum"
3908,60.5,92.3,0.92,"2015-03-01 06:00:00",-81.52576,27.71139,"Hurlburt"
4443,62.6,101.5,0.81,"2015-12-24 12:00:00",-97.4717,32.78845,"Fort Bliss"
4354,89.9,91.4,0.37,"2016-05-26 18:00:00",-97.45821,32.80996,"Fort Bliss"
4446,62,77.1,0.73,"2016-07-19 00:00:00",-81.48899,27.66718,"Hurlburt"
3961,84.3,83.1,0.74,"2016-07-01 12:00:00",-81.45786,27.66912,"Hurlburt"
3660,99.3,71.2,0.78,"2015-05-27 18:00:00",-97.47429,32.76037,"Fort Bliss"
4488,95.4,45.5,0.94,"2015-01-06 12:00:00",-81.51338,27.71698,"Hurlburt"
3577,94.5,86.5,0.9,"2015-04-15 06:00:00",-97.44644,32.77142,"Fort Bliss"
3909,59.3,62.7,0.9,"2015-04-27 00:00:00",-100.04842,41.54721,"Camp Ashland"
3561,81.6,63.2,0.68,"2015-08-15 06:00:00",-100.0272,41.497,"Camp Ashland"
4488,86.5,51.8,0.77,"2016-03-31 00:00:00",-81.51338,27.71698,"Hurlburt"
4133,69.2,97.2,0.91,"2015-04-13 00:00:00",-115.47493,36.43337,"Hawthorne"
4236,108.9,58.5,0.61,"2016-01-13 18:00:00",-97.49781,32.8115,"Fort Bliss"
3763,80.9,57.1,0.92,"2015-03-08 06:00:00",-99.96093,41.45484,"Camp Ashland"
4268,102.1,106.4,0.94,"2015-01-08 00:00:00",-81.53514,27.70049,"Hurlburt"
3679,94,45.9,0.73,"2016-07-31 18:00:00",-115.5269,36.43018,"Hawthorne"
3588,82.6,101.8,0.86,"2015-08-08 06:00:00",-100.04144,41.53507,"Camp Ashland"
4340,93,58.7,0.8,"2016-01-26 06:00:00",-115.45178,36.43805,"Hawthorne"
3985,70.9,94.5,0.75,"2016-06-10 00:00:00",-115.51587,36.42559,"Hawthorne"
4091,88.3,93,0.93,"2015-02-11 00:00:00",-100.02732,41.45441,"Camp Ashland"
3630,96.3,96.9,0.78,"2016-03-19 06:00:00",-100.03085,41.49482,"Camp Ashland"
3660,77.9,59,0.57,"2015-12-02 18:00:00",-97.47429,32.76037,"Fort Bliss"
3660,68,101.7,0.51,"2016-01-23 18:00:00",-97.47429,32.76037,"Fort Bliss"
3577,104.9,45.7,0.84,"2015-09-21 12:00:00",-97.44644,32.77142,"Fort Bliss"
4487,73.7,68.4,0.9,"2015-04-14 00:00:00",-115.54708,36.39182,"Hawthorne"
3660,82.8,70,0.68,"2015-08-31 18:00:00",-97.47429,32.76037,"Fort Bliss"
3800,91.8,92.8,0.73,"2016-07-18 12:00:00",-81.46387,27.65836,"Hurlburt"
3908,65.8,54.2,0.85,"2015-09-09 00:00:00",-81.52576,27.71139,"Hurlburt"
4002,67.7,86.8,0.92,"2015-03-03 12:00:00",-99.99636,41.49527,"Camp Ashland"
3678,66.1,91.3,0.82,"2015-11-30 12:00:00",-115.46928,36.39847,"Hawthorne"
4118,55.2,60.6,0.85,"2015-04-05 18:00:00",-81.53451,27.72172,"Hurlburt"
3734,91.1,64,0.78,"2016-03-11 00:00:00",-115.52564,36.43696,"Hawthorne"
4499,103.7,77.2,0.79,"2016-01-29 18:00:00",-81.50685,27.67311,"Hurlburt"
3916,88.5,50.1,0.89,"2015-05-01 12:00:00",-99.97327,41.53418,"Camp Ashland"
3810,108.1,70,0.74,"2016-07-02 12:00:00",-115.49047,36.42567,"Hawthorne"
4229,80.3,109.6,0.91,"2015-03-14 18:00:00",-75.04921,45.28741,"Fort drum"
3897,78.6,46,0.94,"2015-01-10 00:00:00",-75.00357,45.27926,"Fort drum"
3909,87.9,91.7,0.8,"2016-01-28 06:00:00",-100.04842,41.54721,"Camp Ashland"
3917,84,64.3,0.82,"2015-11-06 18:00:00",-74.99922,45.24809,"Fort drum"
4167,86.3,104.2,0.89,"2015-05-27 18:00:00",-81.48386,27.65824,"Hurlburt"
3630,109.6,109.8,0.75,"2016-05-25 06:00:00",-100.03085,41.49482,"Camp Ashland"
4407,60.6,103,0.73,"2016-07-24 18:00:00",-81.47339,27.66155,"Hurlburt"
4499,109.5,75,0.84,"2015-09-20 06:00:00",-81.50685,27.67311,"Hurlburt"
4121,77.9,94.4,0.77,"2016-03-29 00:00:00",-100.03726,41.51464,"Camp Ashland"
4133,60.4,93.8,0.78,"2016-03-27 12:00:00",-115.47493,36.43337,"Hawthorne"
4121,102.4,83.7,0.74,"2016-07-06 12:00:00",-100.03726,41.51464,"Camp Ashland"
3975,87.9,89.2,0.86,"2015-08-25 18:00:00",-97.40872,32.78419,"Fort Bliss"
4236,78.8,87.1,0.63,"2015-12-23 00:00:00",-97.49781,32.8115,"Fort Bliss"
3958,93.9,91.3,0.73,"2016-08-08 00:00:00",-81.46669,27.74579,"Hurlburt"
3728,56.4,89.1,0.91,"2015-03-26 00:00:00",-74.95018,45.22991,"Fort drum"
3848,91.8,55.9,0.9,"2015-04-09 00:00:00",-74.99701,45.24351,"Fort drum"
4487,90.9,81.1,0.76,"2016-04-28 12:00:00",-115.54708,36.39182,"Hawthorne"
4167,62.5,49.2,0.74,"2016-07-13 00:00:00",-81.48386,27.65824,"Hurlburt"
3577,106.1,48.3,0.75,"2016-05-23 12:00:00",-97.44644,32.77142,"Fort Bliss"
4397,75.4,56.1,0.74,"2016-06-24 18:00:00",-115.47015,36.35268,"Hawthorne"
4351,96.6,81.1,0.8,"2016-01-26 00:00:00",-74.95286,45.26563,"Fort drum"
4133,102.9,100.8,0.89,"2015-05-18 12:00:00",-115.47493,36.43337,"Hawthorne"
3715,61.8,53.1,0.8,"2016-02-03 00:00:00",-74.9937,45.22259,"Fort drum"
4197,99.1,60.5,0.87,"2015-07-14 06:00:00",-97.4297,32.79111,"Fort Bliss"
3835,65.1,46,0.76,"2016-05-03 00:00:00",-81.54351,27.73274,"Hurlburt"
3991,74.6,67.5,0.82,"2015-11-10 12:00:00",-75.00906,45.21474,"Fort drum"
3793,63.9,96.1,0.86,"2015-07-31 00:00:00",-81.53213,27.70878,"Hurlburt"
4222,94.9,75.8,0.81,"2015-12-27 00:00:00",-115.49695,36.37476,"Hawthorne"
3969,97.1,69.7,0.92,"2015-02-09 06:00:00",-100.04489,41.47893,"Camp Ashland"
4446,75.3,70.4,0.82,"2015-11-17 06:00:00",-81.48899,27.66718,"Hurlburt"
4340,75.9,107.5,0.82,"2015-11-27 12:00:00",-115.45178,36.43805,"Hawthorne"
3513,73.3,71.1,0.73,"2016-07-23 00:00:00",-74.98968,45.20481,"Fort drum"
3859,63.8,72.2,0.89,"2015-05-20 18:00:00",-97.47589,32.79332,"Fort Bliss"
3902,84.1,97.4,0.76,"2016-05-17 18:00:00",-97.48731,32.79546,"Fort Bliss"
3830,97.5,69.9,0.87,"2015-07-15 00:00:00",-74.96081,45.25824,"Fort drum"
4354,102.7,62.3,0.93,"2015-01-11 18:00:00",-97.45821,32.80996,"Fort Bliss"
4232,84.8,101.3,0.73,"2016-07-23 18:00:00",-100.01624,41.46461,"Camp Ashland"
4135,67.2,86.6,0.79,"2015-06-17 00:00:00",-74.9905,45.25962,"Fort drum"
4279,75.3,104.2,0.79,"2016-02-13 06:00:00",-81.53111,27.69132,"Hurlburt"
4354,72.8,101.8,0.65,"2015-09-12 00:00:00",-97.45821,32.80996,"Fort Bliss"
4117,61.1,66.2,0.86,"2015-07-29 18:00:00",-115.452,36.44293,"Hawthorne"
4493,84,84.7,0.92,"2015-02-20 18:00:00",-74.96174,45.27124,"Fort drum"
3528,98.5,88.7,0.92,"2015-02-16 00:00:00",-97.47912,32.79395,"Fort Bliss"
4438,87.1,76.1,0.82,"2015-11-18 06:00:00",-74.95445,45.27624,"Fort drum"
4401,98.6,78.9,0.76,"2016-05-06 00:00:00",-74.98549,45.21944,"Fort drum"
4472,107.6,79.5,0.87,"2015-06-28 12:00:00",-97.423,32.77893,"Fort Bliss"
3728,73.7,91.1,0.91,"2015-03-11 06:00:00",-74.95018,45.22991,"Fort drum"
3709,65.2,84.9,0.82,"2015-12-03 00:00:00",-97.43551,32.76468,"Fort Bliss"
4354,56.8,51.1,0.43,"2016-03-28 12:00:00",-97.45821,32.80996,"Fort Bliss"
3963,109,105.1,0.79,"2016-02-14 00:00:00",-97.46018,32.78075,"Fort Bliss"
3763,71.1,58,0.87,"2015-07-13 18:00:00",-99.96093,41.45484,"Camp Ashland"
3688,60.3,106.3,0.81,"2015-12-17 06:00:00",-97.44618,32.7234,"Fort Bliss"
4268,96.9,99.4,0.74,"2016-06-20 06:00:00",-81.53514,27.70049,"Hurlburt"
3990,66,103.6,0.81,"2015-12-27 18:00:00",-97.49387,32.72571,"Fort Bliss"
4499,89.8,102.5,0.85,"2015-09-05 00:00:00",-81.50685,27.67311,"Hurlburt"
4197,85.6,102.9,0.84,"2015-10-04 00:00:00",-97.4297,32.79111,"Fort Bliss"
3670,106.9,106.6,0.76,"2016-05-04 18:00:00",-115.47914,36.39666,"Hawthorne"
3688,90.1,67.8,0.93,"2015-01-28 18:00:00",-97.44618,32.7234,"Fort Bliss"
3709,61.5,85.9,0.9,"2015-04-02 00:00:00",-97.43551,32.76468,"Fort Bliss"
4488,60.5,70.4,0.85,"2015-09-03 18:00:00",-81.51338,27.71698,"Hurlburt"
4401,63.1,92.1,0.73,"2016-07-22 06:00:00",-74.98549,45.21944,"Fort drum"
3793,94.6,45.3,0.79,"2016-02-15 06:00:00",-81.53213,27.70878,"Hurlburt"
3909,67.9,57.8,0.75,"2016-06-06 00:00:00",-100.04842,41.54721,"Camp Ashland"
3917,70.1,104.2,0.88,"2015-05-28 00:00:00",-74.99922,45.24809,"Fort drum"
4138,102.5,81.2,0.85,"2015-09-19 12:00:00",-115.47223,36.37771,"Hawthorne"
3673,94.1,59.5,0.91,"2015-03-24 06:00:00",-99.96615,41.50205,"Camp Ashland"
4148,63.7,87.1,0.87,"2015-08-02 12:00:00",-115.49922,36.36511,"Hawthorne"
3577,69.5,91.3,0.86,"2015-08-17 06:00:00",-97.44644,32.77142,"Fort Bliss"
3908,64.4,98.2,0.75,"2016-05-31 06:00:00",-81.52576,27.71139,"Hurlburt"
3824,109.5,56.4,0.53,"2016-04-17 12:00:00",-115.48108,36.36495,"Hawthorne"
4487,106.5,62.1,0.89,"2015-06-06 18:00:00",-115.54708,36.39182,"Hawthorne"
3888,107.1,70.2,0.72,"2016-08-12 00:00:00",-97.42542,32.8131,"Fort Bliss"
4420,64.3,93.1,0.89,"2015-05-17 00:00:00",-81.5306,27.7307,"Hurlburt"
3679,74.5,74.3,0.75,"2016-06-03 12:00:00",-115.5269,36.43018,"Hawthorne"
4031,88.1,58.9,0.83,"2015-10-26 12:00:00",-75.02076,45.24581,"Fort drum"
3736,64.3,90.7,0.87,"2015-07-18 00:00:00",-75.03974,45.2421,"Fort drum"
4407,83.8,100.2,0.75,"2016-05-20 00:00:00",-81.47339,27.66155,"Hurlburt"
3908,64.8,93,0.73,"2016-08-06 18:00:00",-81.52576,27.71139,"Hurlburt"
3830,103.8,107,0.91,"2015-03-22 06:00:00",-74.96081,45.25824,"Fort drum"
3963,103.1,48.1,0.93,"2015-01-15 12:00:00",-97.46018,32.78075,"Fort Bliss"
3709,95.2,72.2,0.91,"2015-03-29 06:00:00",-97.43551,32.76468,"Fort Bliss"
3764,98.5,64,0.75,"2016-06-17 00:00:00",-115.47118,36.36853,"Hawthorne"
3985,82.9,59.3,0.76,"2016-05-12 06:00:00",-115.51587,36.42559,"Hawthorne"
3908,72.5,107.4,0.83,"2015-10-29 18:00:00",-81.52576,27.71139,"Hurlburt"
4222,74.3,83.3,0.76,"2016-05-14 00:00:00",-115.49695,36.37476,"Hawthorne"
4074,80.5,94,0.53,"2016-01-11 06:00:00",-115.47888,36.35814,"Hawthorne"
3681,65.4,46.2,0.75,"2016-05-24 06:00:00",-100.02803,41.53253,"Camp Ashland"
4499,58.9,91.5,0.73,"2016-08-03 06:00:00",-81.50685,27.67311,"Hurlburt"
4229,76,47.9,0.86,"2015-08-07 18:00:00",-75.04921,45.28741,"Fort drum"
3793,56.5,107.8,0.72,"2016-08-10 18:00:00",-81.53213,27.70878,"Hurlburt"
3897,68.8,100.3,0.72,"2016-08-21 18:00:00",-75.00357,45.27926,"Fort drum"
4138,67.2,88.8,0.77,"2016-04-05 12:00:00",-115.47223,36.37771,"Hawthorne"
4448,61.9,105.4,0.73,"2016-08-07 12:00:00",-99.9792,41.51784,"Camp Ashland"
4001,103.9,87.4,0.74,"2016-07-01 00:00:00",-97.49712,32.77108,"Fort Bliss"
3673,93.2,70.3,0.88,"2015-06-14 06:00:00",-99.96615,41.50205,"Camp Ashland"
3528,83.4,108.6,0.91,"2015-03-21 18:00:00",-97.47912,32.79395,"Fort Bliss"
3907,94.2,96.1,0.81,"2015-12-15 00:00:00",-81.47758,27.67185,"Hurlburt"
4499,87.8,65.4,0.8,"2016-01-11 12:00:00",-81.50685,27.67311,"Hurlburt"
4071,59.1,53.9,0.8,"2016-01-28 00:00:00",-81.54179,27.71191,"Hurlburt"
4310,57.5,104.1,0.73,"2016-07-23 18:00:00",-99.97013,41.50806,"Camp Ashland"
3678,94.2,80.1,0.84,"2015-09-27 06:00:00",-115.46928,36.39847,"Hawthorne"
3777,104.5,89.5,0.86,"2015-07-18 18:00:00",-75.03751,45.26606,"Fort drum"
4277,94.8,47.6,0.73,"2016-07-27 00:00:00",-115.45626,36.39939,"Hawthorne"
4148,73.7,93.8,0.93,"2015-01-27 18:00:00",-115.49922,36.36511,"Hawthorne"
4367,73,50.4,0.48,"2016-06-28 18:00:00",-74.986,45.26082,"Fort drum"
3561,56.2,55.1,0.56,"2015-12-02 18:00:00",-100.0272,41.497,"Camp Ashland"
4469,82.5,82.9,0.67,"2015-09-06 18:00:00",-115.48422,36.36955,"Hawthorne"
4438,105.1,72.5,0.9,"2015-05-06 18:00:00",-74.95445,45.27624,"Fort drum"
3985,71.9,66.2,0.73,"2016-07-20 18:00:00",-115.51587,36.42559,"Hawthorne"
3865,86.3,52,0.75,"2016-06-16 06:00:00",-100.03183,41.50625,"Camp Ashland"
3660,85.4,75.5,0.82,"2015-04-15 00:00:00",-97.47429,32.76037,"Fort Bliss"
4109,74.3,48.2,0.84,"2015-10-07 12:00:00",-74.97159,45.23353,"Fort drum"
4109,56.7,83.4,0.76,"2016-05-12 00:00:00",-74.97159,45.23353,"Fort drum"
4229,70.8,72.1,0.8,"2016-01-06 00:00:00",-75.04921,45.28741,"Fort drum"
4375,70.1,59.8,0.59,"2016-02-17 00:00:00",-99.99663,41.45154,"Camp Ashland"
4302,66.5,47,0.88,"2015-06-01 18:00:00",-115.49126,36.4039,"Hawthorne"
4446,96.4,62.6,0.78,"2016-03-17 00:00:00",-81.48899,27.66718,"Hurlburt"
4187,99.8,49.7,0.77,"2016-04-07 06:00:00",-97.4721,32.77283,"Fort Bliss"
3888,82.6,67,0.78,"2016-03-07 06:00:00",-97.42542,32.8131,"Fort Bliss"
4208,106.5,94.7,0.88,"2015-06-25 06:00:00",-81.52652,27.69622,"Hurlburt"
3679,89.1,81.9,0.81,"2015-12-02 00:00:00",-115.5269,36.43018,"Hawthorne"
4148,84.2,94.7,0.87,"2015-07-24 18:00:00",-115.49922,36.36511,"Hawthorne"
3528,61.8,62,0.88,"2015-06-11 00:00:00",-97.47912,32.79395,"Fort Bliss"
4186,81.4,46.5,0.86,"2015-08-16 06:00:00",-81.52691,27.74779,"Hurlburt"
4133,99.2,53.8,0.9,"2015-05-05 18:00:00",-115.47493,36.43337,"Hawthorne"
3990,90.6,106,0.79,"2016-02-10 18:00:00",-97.49387,32.72571,"Fort Bliss"
