"","grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
"3174",9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,480,25,1,1,0,2361,380.6
"3175",10,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,1,1,1,70,25,1,1,0,712,640.59
"3176",10,1,"Hispanic",0,0,0,NA,0,1,0,1,1,1,1,1,0,0,300,30,1,1,0,889,339.16
"3177",11,1,"Asian",1,0,NA,NA,1,NA,NA,1,1,0,0,1,1,0,285,30,1,1,1,NA,509.27
"3178",10,0,"Hispanic",0,1,1,0,0,1,0,1,1,0,0,1,1,0,285,35,1,1,1,2085,537.31
"3179",10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,235,12,1,1,0,1828,565.31
"3180",10,1,"Hispanic",1,1,1,1,1,1,1,1,0,0,0,0,1,0,800,12,1,1,0,2361,524.99
"3181",10,0,"White",1,1,1,0,1,1,1,1,1,0,0,1,1,1,336,28,1,1,0,1897,663.07
"3182",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,240,20,1,1,0,247,477.65
"3183",10,0,"Hispanic",1,1,0,0,1,NA,0,NA,0,0,0,0,0,0,225,25,1,1,1,1408,553.68
"3184",10,1,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,1,300,20,1,1,0,929,681.47
"3185",10,1,"White",1,1,1,0,1,0,0,1,1,1,1,1,1,1,NA,NA,1,1,0,1317,559.38
"3186",10,0,"White",1,1,1,0,0,1,1,1,1,0,0,0,1,0,200,30,1,0,1,398,399.88
"3187",10,0,"Asian",0,1,NA,NA,1,1,NA,1,1,0,0,0,1,1,NA,21,1,1,0,2183,514.59
"3188",10,0,"Hispanic",1,1,1,0,0,1,0,1,1,1,1,1,1,1,275,26,1,1,1,1998,371.84
"3189",9,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,55,25,1,1,0,762,400.36
"3190",10,1,"Black",1,1,1,0,0,1,0,1,1,1,1,1,0,0,400,25,1,1,0,820,437.12
"3191",11,0,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,0,1,0,225,25,1,1,1,1408,619.06
"3192",10,0,"Hispanic",1,1,0,NA,0,0,NA,1,0,0,0,0,1,1,330,28,1,1,1,2144,571
"3193",10,1,"Hispanic",1,1,1,1,1,1,1,1,0,0,0,0,1,0,360,30,1,1,1,2886,467.51
"3194",9,1,"Hispanic",1,1,0,NA,0,1,NA,1,0,0,0,0,1,0,45,29,1,1,1,1062,236.62
"3195",10,0,"Hispanic",0,1,1,1,1,1,1,1,1,1,1,1,1,1,270,30,1,1,1,3201,529.77
"3196",9,0,"More than one race",0,1,1,0,1,1,0,1,1,NA,NA,1,1,0,168,20,1,1,0,754,528.5
"3197",9,1,"White",1,1,1,0,0,1,0,0,1,1,1,1,0,0,50,30,1,1,0,754,316.55
"3198",10,1,"Asian",0,1,1,1,1,1,1,1,0,0,0,0,1,1,285,25,1,1,1,2085,566.67
"3199",10,0,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,0,1,1,275,9,1,1,1,539,540.41
"3200",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,500,12,1,1,0,1173,566.99
"3201",11,1,"Hispanic",0,1,1,0,0,1,0,1,1,1,0,1,1,1,250,25,1,0,1,308,520.82
"3202",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,25,1,1,1,2532,577.41
"3203",10,0,"White",1,1,1,NA,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,2098,602.93
"3204",10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,350,30,1,1,0,1295,502.46
"3205",10,1,"Hispanic",1,1,1,0,1,0,1,0,1,1,1,1,1,0,275,40,NA,1,1,3592,506.15
"3206",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,28,1,1,0,505,419.19
"3207",10,1,"White",1,1,NA,1,1,1,1,0,1,1,1,1,1,0,300,30,1,1,0,1913,461.09
"3208",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,18,1,0,1,366,635.62
"3209",10,0,"More than one race",1,1,1,0,0,1,0,1,1,1,1,1,1,0,270,18,1,1,0,389,615.48
"3210",10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,250,20,1,1,0,366,499.89
"3211",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,230,18,1,1,0,1828,511.2
"3212",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,2080,447.06
"3213",10,1,"White",1,0,1,0,1,0,0,1,1,1,0,1,1,0,300,19,1,1,0,1526,425.82
"3214",11,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,1471,537.95
"3215",10,1,"American Indian/Alaska Native",1,0,1,1,1,1,0,1,1,1,1,0,0,0,45,15,1,1,0,300,314.07
"3216",10,0,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,225,13,1,1,0,1380,609.84
"3217",11,1,"Hispanic",1,1,1,1,1,NA,NA,NA,1,1,0,1,1,0,255,NA,1,0,1,570,469.59
"3218",11,1,"Black",1,0,1,0,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,2149,538.21
"3219",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,25,1,1,1,2203,557.13
"3220",10,1,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,0,1,1,200,20,1,1,1,2144,556.81
"3221",10,0,"Asian",1,1,1,0,0,1,1,1,1,0,0,0,1,0,265,30,1,1,1,2085,462.8
"3222",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,20,1,1,0,2041,592.65
"3223",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,NA,1,1,0,1317,631.77
"3224",10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,325,25,1,1,1,2080,485.78
"3225",10,0,"Hispanic",1,1,1,0,0,0,0,1,1,0,0,1,1,0,70,NA,1,1,0,1101,466.61
"3226",10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,1,315,40,1,1,1,3138,560.91
"3227",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,690,623.43
"3228",10,1,"Black",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,300,28,1,1,1,2255,457.48
"3229",9,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,50,18,1,1,0,926,430.31
"3230",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,12,1,1,1,1900,621.92
"3231",10,0,"Black",0,1,0,0,0,NA,0,0,1,1,1,1,1,1,270,18,1,1,1,914,531.67
"3232",9,0,"White",0,1,1,0,0,1,0,0,1,1,1,1,1,1,300,20,1,1,0,362,443.73
"3233",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1087,491.4
"3234",10,1,"Hispanic",0,0,1,0,1,0,0,1,1,0,0,0,1,0,45,25,1,1,1,1574,343.73
"3235",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,40,1,1,0,1750,610.2
"3236",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1610,606.74
"3237",11,0,"White",0,1,1,0,1,1,0,1,0,0,0,0,1,0,210,17,1,1,0,774,624.38
"3238",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,225,25,1,0,0,1064,582.63
"3239",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1087,570.12
"3240",10,0,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,480,32,1,0,1,575,546.53
"3241",10,1,"Black",1,0,1,0,0,1,NA,1,1,1,1,1,1,0,240,15,1,1,0,2361,401.05
"3242",11,0,"Asian",0,1,1,0,1,1,1,1,1,0,0,1,1,0,1000,40,1,1,1,2085,629.38
"3243",10,0,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,200,23,1,1,1,1196,478.13
"3244",10,0,"Black",1,1,1,1,1,1,1,1,0,0,0,0,1,1,450,28,1,1,1,1720,577.99
"3245",10,0,"Hispanic",1,1,1,0,1,1,NA,1,1,0,0,0,1,0,0,NA,1,1,1,1720,484.8
"3246",10,1,"Black",0,1,1,0,0,1,0,1,1,1,1,1,0,1,360,27,1,1,1,1619,477.21
"3247",10,1,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,0,315,43,1,1,0,808,393.03
"3248",11,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,35,1,1,1,3138,484.02
"3249",11,1,"Hispanic",1,1,1,NA,1,1,NA,1,1,0,0,0,1,0,270,30,1,0,1,570,414.51
"3250",10,1,"Hispanic",0,0,1,NA,1,NA,NA,NA,1,0,NA,1,1,0,56,NA,1,1,1,2532,366.09
"3251",10,1,"Hispanic",1,1,0,0,0,1,0,1,1,0,0,0,0,0,NA,6,1,1,1,1998,300.6
"3252",10,0,"Asian",1,1,0,1,0,1,0,1,1,0,0,1,1,0,285,40,1,1,1,2085,607.46
"3253",10,1,"More than one race",1,0,1,0,0,1,0,1,1,1,1,1,1,0,450,24,NA,1,0,1387,400.25
"3254",10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,1,195,22,1,0,1,570,473.44
"3255",11,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,50,30,1,1,1,1046,554.63
"3256",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,25,1,0,1,1212,474.56
"3257",10,0,"Black",1,1,1,1,1,0,0,0,1,1,1,1,1,0,225,23,1,1,0,1380,399.72
"3258",11,1,"White",1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,1,0,250,20,1,1,0,347,572.2
"3259",11,1,"White",1,1,1,1,1,1,1,1,1,0,0,1,1,1,270,32,1,1,1,1734,671.21
"3260",9,1,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,0,0,45,NA,1,1,1,1998,327.53
"3261",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,276,428.7
"3262",11,1,"Hispanic",1,1,1,0,1,1,0,1,0,1,0,1,1,0,275,35,1,1,1,3261,545.35
"3263",10,1,"Hispanic",0,1,0,0,1,1,0,1,NA,0,0,1,1,0,200,18,1,1,0,1733,518.57
"3264",9,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,245,NA,1,1,1,2004,368.03
"3265",10,0,"Hispanic",1,0,1,0,0,0,0,0,1,1,1,1,1,0,280,20,1,1,0,754,459.78
"3266",10,0,"White",1,1,1,0,1,1,0,1,1,1,0,1,1,0,300,30,1,1,1,1988,385.11
"3267",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,NA,0,385,25,1,1,0,1295,298.03
"3268",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,1,1640,608.25
"3269",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,0,0,450,15,1,1,0,434,442.81
"3270",10,1,"Black",1,1,1,0,1,1,NA,NA,1,1,1,1,1,0,270,28,1,1,1,2999,456.2
"3271",9,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,20,1,0,1,575,546.07
"3272",10,0,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,0,1,250,29,1,1,1,1095,574.33
"3273",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,345.78
"3274",10,1,"Hispanic",1,1,0,0,0,0,0,0,1,1,1,1,0,0,55,NA,1,1,1,539,359.68
"3275",10,0,"Hispanic",1,1,1,NA,0,1,1,1,1,1,1,1,1,1,210,35,1,1,1,2255,491.48
"3276",10,0,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,30,1,1,1,1046,427.53
"3277",10,0,"Hispanic",1,1,1,0,1,0,0,0,1,1,1,1,1,0,250,40,1,1,1,3138,440.79
"3278",11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,13,1,1,0,196,474
"3279",10,1,"Black",1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,7,1,1,1,1196,352.55
"3280",10,1,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,250,30,1,1,1,2004,437.36
"3281",10,1,"American Indian/Alaska Native",1,1,1,1,0,1,0,1,1,1,1,NA,0,0,250,18,1,1,0,300,465.18
"3282",10,1,"White",1,1,1,NA,0,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,505.18
"3283",10,0,"White",0,0,1,1,1,1,1,1,1,1,NA,1,NA,0,225,22,1,1,0,774,405.2
"3284",11,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,240,15,1,1,0,247,538.93
"3285",11,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,0,1,250,30,1,1,0,1347,456.44
"3286",9,0,"Hispanic",1,1,0,0,0,0,0,1,0,0,0,0,1,0,70,20,1,1,0,1101,390.98
"3287",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,358,529.72
"3288",11,1,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,0,1,0,250,30,1,1,0,1347,377.32
"3289",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,29,1,1,0,2340,619.02
"3290",10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,250,24,1,1,0,854,469
"3291",10,0,"Hispanic",0,1,0,0,0,1,0,1,1,0,0,0,1,0,330,38,1,1,1,1763,515.39
"3292",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,450,25,1,1,0,930,545.35
"3293",10,1,"Hispanic",1,1,1,1,1,1,0,1,1,0,0,1,1,1,200,20,1,0,1,398,551.68
"3294",11,1,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,247,621.11
"3295",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,250,22,1,1,0,1375,443.29
"3296",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,NA,1,1,1,2999,586.8
"3297",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,60,15,1,1,0,1913,421.25
"3298",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,1,1640,488.99
"3299",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,1,1276,506.17
"3300",10,1,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,18,1,0,1,915,476.16
"3301",11,1,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,1,1,376,20,1,1,1,3000,432.87
"3302",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,360,25,1,0,1,575,574.77
"3303",10,1,"Hispanic",1,1,0,0,0,1,0,1,1,1,1,1,1,0,175,35,1,1,1,989,310.38
"3304",10,0,"White",0,1,1,0,1,1,1,1,1,1,0,1,1,1,350,30,1,1,0,1375,679.35
"3305",9,0,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,1,0,1,120,22,1,1,1,1276,421.17
"3306",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,400,27,1,1,0,930,677.84
"3307",10,1,"White",1,0,1,1,1,1,0,1,1,0,0,1,1,0,225,NA,1,1,0,774,374.11
"3308",10,0,"White",1,1,1,0,0,0,0,1,1,1,1,1,1,1,250,24,1,1,0,1411,568.45
"3309",10,1,"White",1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,390,30,1,1,0,808,593.69
"3310",10,0,"Hispanic",1,1,1,0,0,0,0,1,1,0,0,0,1,1,450,20,1,1,0,1079,516.34
"3311",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,25,NA,1,1,502,523.01
"3312",10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,16,1,1,0,149,473.28
"3313",11,0,"White",1,1,0,0,0,1,0,1,1,1,1,1,1,0,270,25,1,1,0,1812,419.27
"3314",11,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,347,502.28
"3315",10,0,"Black",0,1,1,NA,1,1,NA,1,1,1,1,1,1,1,55,32,NA,1,1,NA,436.58
"3316",9,1,"More than one race",1,1,0,0,1,1,0,0,1,1,1,1,0,0,160,NA,1,1,1,1202,348.54
"3317",10,1,"White",1,0,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1087,502.94
"3318",9,1,"White",1,0,1,1,1,1,0,1,1,1,1,1,1,0,240,25,1,1,0,196,337.71
"3319",10,1,"Black",0,0,1,1,1,1,0,0,1,1,1,1,0,0,90,25,1,1,1,1202,300.68
"3320",11,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,20,1,1,0,929,638.74
"3321",10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,0,0,225,22,1,1,0,276,471.3
"3322",11,0,"White",0,1,0,0,0,1,0,1,1,1,1,1,0,1,180,15,1,1,0,434,565.44
"3323",9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,450,21,1,1,0,432,442.25
"3324",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,17,1,1,0,868,551.61
"3325",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,200,23,1,0,1,1212,512.32
"3326",10,0,"More than one race",1,1,1,1,1,1,0,1,1,1,1,1,1,0,360,30,1,1,0,1295,565.04
"3327",11,1,"American Indian/Alaska Native",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,1,2162,446.58
"3328",10,0,"Hispanic",0,1,1,NA,1,NA,NA,0,1,NA,1,1,1,1,15,1,NA,1,0,889,450.25
"3329",10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,1,3592,284.64
"3330",9,1,"Hispanic",1,1,1,NA,1,1,NA,1,1,0,1,1,1,0,360,25,1,1,1,2886,468.71
"3331",10,1,"Black",1,1,1,NA,1,NA,0,0,1,NA,NA,1,0,0,NA,NA,1,1,1,NA,359.6
"3332",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,150,20,1,1,0,1327,560.26
"3333",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1233,595.93
"3334",10,1,"Asian",0,1,1,0,0,1,0,1,1,0,0,0,1,0,300,30,1,1,0,2340,604.99
"3335",10,1,"White",1,1,1,0,1,1,0,0,1,1,1,NA,1,1,315,20,1,1,0,276,392.63
"3336",10,1,"Hispanic",0,1,1,0,1,1,0,1,1,0,0,1,1,0,45,25,1,1,1,3261,482.42
"3337",11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,210,14,1,1,0,996,495.85
"3338",10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,1,225,25,1,1,1,1046,489.57
"3339",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,240,20,1,1,0,1087,610.6
"3340",9,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,1,1,0,225,25,1,1,1,1110,410.37
"3341",10,1,"Hispanic",1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,32,1,1,1,3164,500.53
"3342",10,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,1,1,1,175,25,1,1,0,1250,508.4
"3343",10,1,"White",0,0,1,NA,1,1,1,1,1,1,1,1,1,0,120,3,NA,1,0,2000,280.31
"3344",10,1,"White",1,1,1,0,1,1,NA,1,NA,1,1,0,1,0,275,30,1,1,1,1046,403.21
"3345",9,0,"White",1,0,1,NA,0,1,NA,0,1,1,1,1,1,0,55,30,1,1,0,754,397.98
"3346",9,1,"Black",1,1,1,1,1,1,0,0,1,1,1,1,1,0,90,15,1,1,1,914,305.17
"3347",9,1,"Hispanic",0,1,1,0,1,1,1,0,1,0,1,0,1,0,225,26,1,1,0,1897,357.84
"3348",11,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,21,1,1,0,1064,598.48
"3349",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,371,20,0,1,1,502,446.43
"3350",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,450,20,1,1,0,987,514.08
"3351",11,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,200,30,1,1,0,NA,591.17
"3352",10,0,"White",1,1,1,1,1,1,1,1,0,0,0,0,1,1,270,28,1,1,1,2999,592.44
"3353",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,28,1,0,0,1064,593.45
"3354",10,0,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,270,30,1,1,0,1471,569.57
"3355",11,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,1,1,1,1,300,22,1,1,1,NA,479.48
"3356",10,1,"Hispanic",0,1,1,NA,1,1,NA,1,1,1,1,NA,1,0,55,30,1,1,1,1276,341.24
"3357",10,1,"White",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0,250,30,1,1,0,1087,489.15
"3358",10,1,"Hispanic",1,NA,1,0,0,1,0,1,1,0,0,1,0,1,230,25,1,1,1,1574,536.21
"3359",10,0,"White",1,1,1,1,1,1,NA,1,1,1,1,1,NA,0,600,26,1,1,0,930,566.87
"3360",10,0,"Black",1,1,1,0,1,1,NA,0,1,1,1,1,1,1,275,10,1,1,0,1692,551.85
"3361",10,1,"White",1,0,1,NA,1,1,1,1,1,1,1,1,1,0,225,18,NA,1,0,NA,498.77
"3362",10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,54,23,1,1,1,2149,380.84
"3363",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1489,629.38
"3364",9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,1,0,434,478.01
"3365",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,10,1,1,0,929,584.23
"3366",10,0,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,NA,0,0,55,20,1,1,1,1998,442.46
"3367",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,926,547.99
"3368",10,0,"Black",1,NA,1,NA,0,1,NA,0,NA,NA,NA,1,1,1,0,20,1,1,0,820,315.6
"3369",9,0,"White",1,0,1,0,0,0,0,0,1,1,1,1,1,0,225,18,1,1,0,362,378.19
"3370",10,1,"Hispanic",0,0,1,NA,0,1,NA,1,1,0,0,1,1,0,250,30,1,1,1,NA,570.44
"3371",9,1,"Hispanic",0,0,1,0,1,1,0,1,1,1,1,1,0,0,450,40,1,1,1,3201,480.49
"3372",10,1,"Asian",1,1,1,1,1,1,1,1,0,0,1,0,1,1,225,15,1,0,1,356,609.48
"3373",10,0,"White",0,1,1,0,1,0,0,0,1,1,1,1,1,0,250,30,1,1,0,850,540.01
"3374",11,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,275,20,1,1,0,227,658.22
"3375",10,1,"Hispanic",1,0,1,0,1,NA,NA,NA,1,1,NA,1,1,0,235,20,1,1,1,1095,447.62
"3376",10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,300,NA,NA,1,0,507,373.31
"3377",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,20,1,1,0,1079,573.3
"3378",11,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,NA,0,47,30,NA,1,1,3000,415.08
"3379",10,1,"White",1,0,1,0,0,1,0,0,1,1,1,1,1,0,275,30,0,1,0,362,478.33
"3380",10,0,"White",0,0,1,0,1,1,1,1,1,1,1,1,1,0,1080,13,1,1,0,389,512.13
"3381",10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,227,529.85
"3382",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,32,1,1,1,1988,405.06
"3383",9,0,"Hispanic",0,0,1,0,1,0,0,0,NA,1,0,1,1,1,225,10,0,1,1,6694,550.5
"3384",9,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,419.5
"3385",10,1,NA,1,1,NA,0,0,NA,0,1,1,0,0,0,1,0,200,24,1,1,1,673,376.6
"3386",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,20,1,1,1,1720,704.88
"3387",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,480,15,1,1,0,1380,499.17
"3388",9,0,"White",1,1,0,0,1,0,0,1,1,1,1,1,1,0,225,20,1,1,0,1610,510.78
"3389",11,0,"Black",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,385,32,1,1,0,868,261.58
"3390",11,0,"Asian",1,1,1,1,1,1,1,1,1,0,0,NA,1,0,450,27,1,1,0,1750,731.94
"3391",9,1,"Black",1,1,1,NA,1,0,NA,0,1,NA,NA,1,1,0,NA,30,1,1,1,914,230.93
"3392",10,0,"White",0,0,1,0,1,1,NA,1,1,1,1,1,1,0,270,20,1,1,0,1471,594.51
"3393",10,0,"White",1,1,1,1,1,1,0,1,1,1,0,1,1,0,275,31,1,1,0,2340,561.86
"3394",11,1,"Hispanic",1,1,1,0,0,1,0,1,0,0,0,0,1,0,225,21,1,1,1,1062,412.19
"3395",11,0,"Hispanic",0,1,1,0,1,1,0,1,1,0,0,1,1,1,315,35,1,1,1,3201,502.04
"3396",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,30,1,1,1,2080,551.76
"3397",11,1,"Asian",0,1,1,0,1,1,0,1,0,0,0,0,1,0,225,23,1,1,1,1062,486.51
"3398",10,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,225,25,1,0,0,1064,550.64
"3399",10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,450,25,1,1,0,930,554.31
"3400",11,0,"White",0,1,1,0,1,0,0,1,1,1,1,1,1,0,180,20,1,1,1,1900,656.71
"3401",10,1,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,0,240,28,1,1,0,846,458.69
"3402",10,1,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,1,1,1,1,1,1,1,1,0,400,23,1,1,0,NA,535.73
"3403",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,23,1,1,0,1233,600.31
"3404",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,30,1,1,1,2999,579.18
"3405",10,0,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,37,1,1,1,3201,574.57
"3406",11,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,265,15,1,0,1,915,536.37
"3407",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,15,1,1,0,1680,563.06
"3408",10,1,"Native Hawaiian/Other Pacific Islander",0,1,1,0,1,1,0,1,1,1,1,1,1,0,300,28,1,1,1,2144,412.75
"3409",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,22,1,0,1,356,689.84
"3410",10,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,NA,0,900,20,1,1,1,1619,403.53
"3411",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,180,20,1,1,1,2966,538.69
